order_id,customer_id,order_purchase_timestamp,order_approved_at,processing_time,actual_delivery_days,estimated_delivery_days,on_time_delivery,delivery_days,order_year,order_month
VRl6GoVOnO9p,Van0SNHfpEMa,2017-12-23 13:44:46,2017-12-24 13:35:26,0.9935185185185185,,,,7.0,2017,12
PHDC8NaKm0LI,yUD7Fp07Mw5r,2017-07-25 21:16:30,2017-07-25 21:25:10,0.0060185185185185185,,,,7.0,2017,7
14XcRMXTcu1w,kyh0wlxjaZ2k,2017-12-26 20:59:11,2017-12-26 21:09:26,0.007118055555555555,,,,7.0,2017,12
de9e1A1zstE5,cZ4sBHk9Zg99,2017-09-07 13:07:38,2017-09-07 13:15:14,0.005277777777777778,,,,7.0,2017,9
PcMkkqREa5Bg,AmCFCUYZ2z0m,2018-07-25 21:44:39,2018-07-25 22:15:14,0.021238425925925924,,,,7.0,2018,7
xmKpyh5MeQeh,GBgB5sA57neQ,2018-05-25 14:48:49,2018-05-25 15:12:54,0.016724537037037038,,,,7.0,2018,5
SLNGs6Jj1KLr,WVgKuQcHeAw2,2017-11-09 00:50:13,2017-11-10 00:47:48,0.9983217592592593,,,,7.0,2017,11
GS9gXuMlaAA5,palytInklCLU,2017-12-04 21:11:15,2017-12-05 08:30:50,0.47193287037037035,,,,7.0,2017,12
7MxCxdRn2jmn,PbODOTxxK2Xe,2018-06-24 22:43:51,2018-06-24 23:17:48,0.02357638888888889,,,,7.0,2018,6
NL7FT6u8cqVK,t1N7vrjp0cJl,2018-07-08 11:25:34,2018-07-08 11:45:37,0.01392361111111111,,,,7.0,2018,7
1rbkVeTrP2hu,jyr70e4dMvxr,2016-10-05 11:01:40,2016-10-06 15:49:47,1.2000810185185184,,,,7.0,2016,10
ZFWhcuvWUleD,RkFl7qc7fNJJ,2018-05-22 22:32:01,2018-05-22 22:56:07,0.01673611111111111,,,,7.0,2018,5
0ExSYyY7PKRb,cGs7DzNIpDMH,2018-06-15 21:05:10,2018-06-15 21:23:43,0.012881944444444444,,,,7.0,2018,6
cMjfU7hPFybE,IoJUqXZ5vpV5,2017-08-16 10:59:06,2017-08-16 11:31:55,0.022789351851851852,,,,7.0,2017,8
g5aCTcUvIG5j,fOduJDnpSv5i,2017-03-16 11:11:09,2017-03-16 11:11:09,0.0,,,,7.0,2017,3
iJa2QC30WSy0,AgcD81GiGPsQ,2018-02-22 18:16:01,2018-02-22 18:30:35,0.010115740740740741,,,,7.0,2018,2
u89EOwMhYIK3,4W4UDr3pydTx,2017-11-24 12:12:41,2017-11-26 12:11:19,1.999050925925926,,,,7.0,2017,11
aA4ZqI2siT9o,dLwphkO5F2mQ,2018-03-27 09:38:25,2018-03-27 09:55:16,0.01170138888888889,,,,7.0,2018,3
XJwEhSffHhSY,wgbeOLiNAK1T,2017-05-26 10:38:35,2017-05-26 10:55:08,0.011493055555555555,,,,7.0,2017,5
kXOETL9BGHk5,ou6uE0eP6fhH,2017-10-29 16:58:02,2017-10-29 17:10:09,0.008414351851851852,,,,7.0,2017,10
NSZ2J7KmoaPX,JlhEjd4y6knB,2018-07-19 06:58:59,2018-07-19 07:10:15,0.007824074074074074,,,,7.0,2018,7
kuN39S53yYDy,3D6bvwB4Plqx,2018-01-08 16:38:24,2018-01-10 10:32:40,1.7460185185185184,,,,7.0,2018,1
mkKmjRCYSOEl,S1Xx86YussUj,2018-07-23 14:20:59,2018-07-23 15:40:17,0.05506944444444444,,,,7.0,2018,7
j6lqYHQmZaM2,OtxDuKLPorJ8,2017-06-01 18:58:15,2017-06-03 02:35:29,1.3175231481481482,,,,7.0,2017,6
w5Vj2GghqUnO,GSC6JLoOGJ3z,2017-09-28 10:44:18,2017-09-28 10:56:16,0.008310185185185184,,,,7.0,2017,9
XWyyNnzAo6zw,41b8oFTGvm3C,2018-08-28 19:32:05,2018-08-29 03:15:36,0.32188657407407406,,,,7.0,2018,8
XiY5ma49mHKU,d9VfrhsVzjVi,2018-05-02 22:47:42,2018-05-03 00:13:05,0.05929398148148148,,,,7.0,2018,5
jSExIivYHysT,NhQn8UfLhbk5,2017-06-09 13:54:15,2017-06-09 14:05:15,0.007638888888888889,,,,7.0,2017,6
EHUHQIHTE9Oo,I2Jre6KcqXQM,2018-05-03 11:08:27,2018-05-04 04:11:39,0.7105555555555556,,,,7.0,2018,5
zsIOa8cu6iPI,2ly69gpWUiLd,2017-11-06 22:25:04,2017-11-07 05:31:18,0.2959953703703704,,,,7.0,2017,11
IcYWgAgabKVL,Qr00s0sEusKU,2017-08-05 15:48:48,2017-08-05 16:03:16,0.010046296296296296,,,,7.0,2017,8
v3U1w9bfsv8V,9BIzzVoZ3s6k,2018-07-19 08:37:26,2018-07-21 03:25:17,1.7832291666666666,,,,7.0,2018,7
6TM7LikFWlFv,5Vw7OHbAZ4W0,2018-07-15 18:28:55,2018-07-15 18:45:11,0.011296296296296296,,,,7.0,2018,7
WUhG4eFBqEnF,I0h0g5tNHepa,2018-04-24 13:44:27,2018-04-25 13:52:23,1.0055092592592592,,,,7.0,2018,4
IfuJcyEKUdN0,iZyt9JJai5XU,2017-11-29 18:09:55,2017-11-29 18:31:00,0.014641203703703703,,,,7.0,2017,11
MVCYUy2vhFc7,M3RV0Iji5ieb,2018-04-08 09:21:58,2018-04-08 09:30:21,0.005821759259259259,,,,7.0,2018,4
tsHUNmioFRhT,lVNu1XJFgK9p,2017-07-03 10:34:32,2017-07-03 10:50:15,0.010914351851851852,,,,7.0,2017,7
7onoxJWho9xd,5FklgKyAcU4F,2018-04-02 20:58:58,2018-04-02 21:10:29,0.007997685185185186,,,,7.0,2018,4
bPEstzIcppxi,dMCh1Z6F8hNV,2017-07-31 16:57:33,2017-08-01 14:10:14,0.8838078703703703,,,,7.0,2017,7
dMnOaHjpT8fC,RvF97l6F8TyH,2017-08-02 10:44:07,2017-08-03 03:05:11,0.6812962962962963,,,,7.0,2017,8
akixDXfF6kTA,05VWzyAZyAAI,2018-07-04 14:45:47,2018-07-05 16:33:22,1.074710648148148,,,,7.0,2018,7
bh8Uo2JXoBFF,QCDREm4bPY7I,2017-05-30 11:48:46,2017-05-31 06:50:30,0.7928703703703703,,,,7.0,2017,5
LGowAHCA3sNJ,0EFzkvsaqzZd,2017-11-09 16:02:26,2017-11-09 16:15:47,0.009270833333333334,,,,7.0,2017,11
9s2pXuw3kT5N,wcKo79YnaiA2,2018-06-04 13:34:22,2018-06-05 04:52:04,0.6372916666666667,,,,7.0,2018,6
7FfVIzeHURfP,uB8qaGShD0aG,2017-08-09 21:38:40,2017-08-10 07:15:09,0.40033564814814815,,,,7.0,2017,8
DBGKvahuVDR6,nPZO1XTMkIZb,2017-12-17 19:20:00,2017-12-17 19:34:21,0.009965277777777778,,,,7.0,2017,12
FoO7mpps7SC9,9LT07czT8v6m,2018-06-27 16:57:28,2018-06-27 17:10:42,0.009189814814814816,,,,7.0,2018,6
WUsip1Iesch7,ScPX5GeTB2gC,2018-04-25 10:24:51,2018-04-25 10:35:25,0.007337962962962963,,,,7.0,2018,4
9pIpCBWzyQT8,UpJLEL2zWSOc,2017-12-16 15:51:16,2017-12-16 16:14:23,0.01605324074074074,,,,7.0,2017,12
1NwLTmsb6ng9,uNkA1vjUkggD,2018-03-17 08:15:57,2018-03-17 08:49:41,0.023425925925925926,,,,7.0,2018,3
rRFpxG4fjNST,4FAf0Y6tLzzo,2018-03-20 13:08:06,2018-03-21 02:51:03,0.5714930555555555,,,,7.0,2018,3
JKYxTSdHDOP1,DWsmBAoEGb13,2018-08-10 16:36:48,2018-08-10 16:50:14,0.009328703703703704,,,,7.0,2018,8
WHJTiTrqJYpq,ubdVegImR71N,2018-05-19 10:26:57,2018-05-22 08:56:47,2.937384259259259,,,,7.0,2018,5
0MuCGJb51Pqn,yleS5IFwFU5X,2018-01-28 13:47:42,2018-01-28 14:00:18,0.00875,,,,7.0,2018,1
TWGTbwVDt5Pz,3WmCma6ynvuf,2018-02-27 08:21:52,2018-02-27 08:30:33,0.006030092592592593,,,,7.0,2018,2
Fy5AEjlKcySI,TWvITN3ADuAT,2017-10-22 14:00:34,2017-10-22 14:14:21,0.009571759259259259,,,,7.0,2017,10
46ptFsPJGqCB,ui9F7Oz1bHW3,2018-08-17 15:12:27,2018-08-17 15:29:27,0.011805555555555555,,,,7.0,2018,8
0Fn2jUJETG4H,n5fg3FfnM5Of,2018-04-29 12:51:18,2018-04-29 13:11:09,0.013784722222222223,,,,7.0,2018,4
uvwbue0EWVVs,t2muAV3P1u70,2017-12-02 22:58:07,2017-12-03 02:43:35,0.1565740740740741,,,,7.0,2017,12
e4qSfty8fkTW,L3nXugcZNlrM,2018-07-02 20:03:31,2018-07-05 16:25:13,2.848402777777778,,,,7.0,2018,7
i3pxlSgAbfVl,kbBwzTo7aNrE,2017-09-12 17:50:37,2017-09-12 18:04:33,0.009675925925925926,,,,7.0,2017,9
53Mc0dBcwiFB,bU5biEWHkFIm,2018-01-24 14:19:05,2018-01-24 15:16:16,0.03971064814814815,,,,7.0,2018,1
Q2TmUWw0Y7B2,b6pYmTUWRkHd,2017-05-18 16:27:03,2017-05-21 10:35:16,2.7557060185185187,,,,7.0,2017,5
QxWNXLhVwDfj,nifdhE2nIUsY,2018-05-05 21:30:00,2018-05-05 21:50:40,0.014351851851851852,,,,7.0,2018,5
tfjvze1Sb8aS,dMfCgqBbfKZY,2017-09-14 16:37:03,2017-09-14 16:50:25,0.009282407407407408,,,,7.0,2017,9
QaHSqqyxh4ZN,8RHorecVR5Q0,2017-11-07 09:23:40,2017-11-07 09:35:32,0.008240740740740741,,,,7.0,2017,11
Pun79f8jdtbK,4Vqigf4epGyS,2018-07-02 11:01:16,2018-07-02 11:10:14,0.0062268518518518515,,,,7.0,2018,7
tiNXFbkqK0QQ,8FEZ7BTMozao,2018-05-24 16:43:06,2018-05-26 02:18:40,1.399699074074074,,,,7.0,2018,5
W0hf0D1P7ZmB,1LH02Wcjm8Be,2017-09-15 11:44:50,2017-09-16 02:55:54,0.6326851851851852,,,,7.0,2017,9
WuA9pq48fgXZ,bmwNkYQCw6RA,2017-08-02 16:54:58,2017-08-02 17:10:21,0.01068287037037037,,,,7.0,2017,8
8HfPXuH04x99,Fp5obOdLKDWz,2018-05-11 13:50:38,2018-05-11 14:16:15,0.01778935185185185,,,,7.0,2018,5
XxcKxqel9THh,gIZyl5Z81D5L,2018-02-17 11:16:54,2018-02-17 11:30:28,0.009421296296296296,,,,7.0,2018,2
mvMlpwz2Vg5N,OgffQJbsAP2O,2017-10-10 15:59:34,2017-10-10 16:14:24,0.010300925925925925,,,,7.0,2017,10
IqSGljxotjpX,RW0GPtoyh3FJ,2018-06-18 11:25:56,2018-06-18 12:19:01,0.036863425925925924,,,,7.0,2018,6
3skg2JcMogC7,y5YqnnbIOiwn,2017-04-11 22:09:31,2017-04-12 13:10:17,0.6255324074074075,,,,7.0,2017,4
dUSmEXmRFFEO,DyxUwlLvStjG,2017-12-11 08:40:19,2017-12-11 08:50:29,0.007060185185185185,,,,7.0,2017,12
LU3zoR9LQHA7,I0QnfTAOWpcp,2018-01-11 17:11:11,2018-01-12 17:49:45,1.0267824074074074,,,,7.0,2018,1
CSCVMlJ8FAr4,bneW5OLAU7aC,2018-02-24 23:39:56,2018-02-26 09:50:06,1.4237268518518518,,,,7.0,2018,2
IMOVKAsPCFaf,qLa3FxoHsJ2Y,2018-01-20 13:57:51,2018-01-20 14:31:03,0.023055555555555555,,,,7.0,2018,1
ivFjs3KtN6R2,y9M8u86tKUs2,2017-07-11 18:17:11,2017-07-11 18:30:23,0.009166666666666667,,,,7.0,2017,7
njTsmjxiF1t1,f6XDlENqxmpe,2017-11-21 11:45:51,2017-11-23 02:47:33,1.6261805555555555,,,,7.0,2017,11
8SIoT41rknnm,PjD1rrE7hrtX,2018-08-17 11:48:58,2018-08-17 12:09:37,0.014340277777777778,,,,7.0,2018,8
UNiFU6QkaQwz,erXzFgxhmMdV,2018-03-04 15:58:09,2018-03-04 16:10:35,0.00863425925925926,,,,7.0,2018,3
HzPYoxuYns9o,nTDlMLQx62wv,2017-10-16 22:10:03,2017-10-17 22:26:42,1.0115625,,,,7.0,2017,10
S0zlW30e8jTM,bo4gqXnHfVTw,2018-08-15 19:02:35,2018-08-15 19:15:16,0.00880787037037037,,,,7.0,2018,8
Gs5rGrSJRZyW,hJZ7D7QHoBLv,2018-06-15 17:36:25,2018-06-18 10:33:41,2.7064351851851853,,,,7.0,2018,6
FfS7hRgQJOVg,ASd7TbQdtM3e,2017-12-27 15:57:31,2017-12-27 16:10:15,0.008842592592592593,,,,7.0,2017,12
iJAup0iHgEGM,yHtKzTbuTHgT,2018-02-22 01:14:05,2018-02-22 01:28:35,0.010069444444444445,,,,7.0,2018,2
4zwMtA9EXiuB,OQ0Mreydvjtz,2017-09-05 11:59:59,2017-09-05 12:15:48,0.010983796296296297,,,,7.0,2017,9
ylbXktdr15Qz,tHF6Y6dEfHfj,2017-10-02 01:20:30,2017-10-04 02:49:18,2.0616666666666665,,,,7.0,2017,10
7n9SFxwyiQFq,eR6RXhNCbeYg,2017-11-24 10:19:23,2017-11-24 10:32:38,0.00920138888888889,,,,7.0,2017,11
bOHeQwO1vzX8,88lDLZDzSpaq,2017-07-14 10:40:15,2017-07-14 10:50:22,0.007025462962962963,,,,7.0,2017,7
ppViymu9atXT,cWuswrqwWniG,2017-10-07 21:25:21,2017-10-07 21:44:31,0.013310185185185185,,,,7.0,2017,10
fs8r0gXQAqyh,sxmaYI6ILNiL,2017-08-20 20:11:55,2017-08-20 20:30:13,0.012708333333333334,,,,7.0,2017,8
lAfHD0EuE03b,Jls9BfNCmnCp,2018-02-25 16:47:07,2018-02-27 04:31:06,1.488877314814815,,,,7.0,2018,2
GMkYjpirKQ4d,KVP2pXd2lUG6,2018-02-12 03:09:03,2018-02-12 03:28:16,0.013344907407407408,,,,7.0,2018,2
V906P5cldbsb,8v2kETCBYxvE,2018-05-16 20:53:06,2018-05-16 21:13:59,0.014502314814814815,,,,7.0,2018,5
UlAXJMt17FzG,qIqtb7I3UhVx,2018-02-25 15:51:18,2018-02-25 16:08:13,0.011747685185185186,,,,7.0,2018,2
GE57lnV2dieE,Uxg7xRrNCNCj,2018-07-14 13:14:33,2018-07-16 08:26:55,1.8002546296296296,,,,7.0,2018,7
d7gp1Mi9xRu4,2y01VowR1I22,2017-05-24 11:48:57,2017-05-26 02:30:29,1.6121759259259258,,,,7.0,2017,5
a9aVuCXwMo3H,QNpkXxClqaLJ,2018-01-17 17:40:14,2018-01-17 17:50:50,0.007361111111111111,,,,7.0,2018,1
PJqiZ3tBi3a0,WlBY4Mi0F1LQ,2018-04-23 12:47:50,2018-04-24 17:37:20,1.2010416666666666,,,,7.0,2018,4
mXyQOqGwHWJT,z5e5Zp4gORgT,2017-07-30 21:20:32,2017-07-30 21:36:17,0.0109375,,,,7.0,2017,7
Rv4kNURMPP65,upJ16qUpPbiI,2017-04-30 08:33:28,2017-04-30 08:45:11,0.008136574074074074,,,,7.0,2017,4
FHXMA2QtMANk,0TVw0oSMd0I9,2018-03-14 01:20:55,2018-03-15 03:30:48,1.0901967592592592,,,,7.0,2018,3
oGU0cM5kxiyz,kK8gDlJmUtk0,2018-03-10 10:53:51,2018-03-11 10:55:56,1.0014467592592593,,,,7.0,2018,3
INeCzw7cV2I9,lRLq7VpzuDJO,2017-04-06 12:03:37,2017-04-06 13:05:42,0.04311342592592592,,,,7.0,2017,4
LFbctuu6IpK8,p50E8jSIojLJ,2018-08-07 14:08:07,2018-08-07 14:25:06,0.011793981481481482,,,,7.0,2018,8
JGNtgoTTbAMM,mpifBgxRpbWy,2018-06-18 14:45:36,2018-06-18 15:02:04,0.011435185185185185,,,,7.0,2018,6
DyJolYnKu1Q6,6EATqbE57gYb,2017-11-17 19:53:21,2017-11-18 19:50:31,0.9980324074074074,,,,7.0,2017,11
vSneoVZoclZl,OCOP0XhcmGqo,2017-05-08 10:35:42,2017-05-09 10:30:18,0.99625,,,,7.0,2017,5
zoP4T2wZFCCI,dPk99akIYy9Y,2018-01-13 11:25:16,2018-01-16 03:38:47,2.6760532407407407,,,,7.0,2018,1
dtCIswT55c0J,bN4VLcBfza4j,2017-05-08 12:05:40,2017-05-09 09:30:24,0.8921759259259259,,,,7.0,2017,5
AL2tzuawsndz,VkmCeQ4WUgqK,2017-07-06 17:49:33,2017-07-06 18:03:26,0.009641203703703704,,,,7.0,2017,7
bZtNucIkgcDX,mfwaB2uBqZl7,2018-03-22 13:23:22,2018-03-22 13:35:32,0.008449074074074074,,,,7.0,2018,3
d5Owz6jlPpoR,EV6ypdE744m0,2018-08-06 12:21:15,2018-08-06 12:35:18,0.009756944444444445,,,,7.0,2018,8
ACneoftBq5ai,GufwE7UYAiyN,2017-12-09 23:02:28,2017-12-09 23:11:26,0.0062268518518518515,,,,7.0,2017,12
9XKxInzrMmg4,cINaW6IVrcsk,2018-01-04 17:15:21,2018-01-04 17:28:38,0.009224537037037036,,,,7.0,2018,1
N2Dx9DkaEEr8,4evp2NO1J9IQ,2017-11-09 18:19:38,2017-11-09 18:30:21,0.007442129629629629,,,,7.0,2017,11
Ia9gNR91tgwn,W5tDahIGdWck,2017-07-21 12:28:34,2017-07-21 12:43:00,0.010023148148148147,,,,7.0,2017,7
ThwpkiLaE74F,RGYeQjCVhJxK,2018-04-09 20:15:52,2018-04-09 20:30:12,0.009953703703703704,,,,7.0,2018,4
BiiQQ2qIJT7b,9eHceugo9fqK,2017-04-23 20:56:12,2017-04-23 21:05:18,0.006319444444444444,,,,7.0,2017,4
cv5mez61cpnX,fJpBLPbZcnuL,2018-08-07 16:20:05,2018-08-07 16:35:26,0.010659722222222221,,,,7.0,2018,8
wOiwCuw8htJc,GrrxmKTemey6,2018-08-26 15:11:20,2018-08-26 15:24:16,0.008981481481481481,,,,7.0,2018,8
b8C5saiReFP2,4HPoSEmOqkZF,2017-06-26 10:02:05,2017-06-26 10:34:40,0.022627314814814815,,,,7.0,2017,6
wNld096iZWre,6z4uIjTGrSPo,2018-05-30 23:59:35,2018-05-31 00:16:46,0.01193287037037037,,,,7.0,2018,5
WroxDDCR9Rff,DjMPQDFOR7XS,2018-05-20 15:24:00,2018-05-20 15:39:20,0.010648148148148148,,,,7.0,2018,5
E1gtMo2GDwcD,nzyvMENlssfk,2018-05-10 19:27:38,2018-05-11 03:37:45,0.3403587962962963,,,,7.0,2018,5
nx6oA9848d7K,Io194iqGpdy5,2018-03-23 10:44:18,2018-03-23 10:55:31,0.007789351851851852,,,,7.0,2018,3
UwTwXl25STE1,mqyKf8a3j2wT,2018-06-09 19:24:48,2018-06-12 04:35:48,2.3826388888888888,,,,7.0,2018,6
GlyGa3bN1R5o,vm6HZIxxZ04Q,2017-05-15 00:45:02,2017-05-16 01:00:34,1.010787037037037,,,,7.0,2017,5
LH9W81sBhxVM,qh4bVcUA4upt,2018-03-24 09:15:27,2018-03-24 11:41:20,0.10130787037037037,,,,7.0,2018,3
waCzJfbYHeqz,zTPC4Rt15LPB,2018-07-02 20:31:39,2018-07-05 16:14:52,2.8216782407407406,,,,7.0,2018,7
cn2vH4TnKvTC,tDy7vaSFj0iI,2017-04-07 16:44:11,2017-04-07 16:55:12,0.007650462962962963,,,,7.0,2017,4
18i3CtWnVSqf,vG2k3j12jHki,2018-07-16 17:59:42,2018-07-16 18:10:16,0.007337962962962963,,,,7.0,2018,7
rzkL4H7f1fB9,LTcrFBUxvClT,2018-03-06 09:21:53,2018-03-06 09:35:21,0.009351851851851853,,,,7.0,2018,3
9tisP0ecV0Fp,HxKcRqnMV4QR,2018-07-19 14:16:16,2018-07-19 14:25:13,0.006215277777777778,,,,7.0,2018,7
EZkRrQriC7I5,K0NM27g5YDrD,2017-08-28 14:43:46,2017-08-28 14:55:23,0.008067129629629629,,,,7.0,2017,8
td8A0OhjZJEK,hbb4VrRexlFP,2018-02-01 06:55:18,2018-02-01 07:10:39,0.010659722222222221,,,,7.0,2018,2
MGmHlwrTkmj9,aFBbwTox0udS,2018-04-14 15:32:03,2018-04-17 05:35:18,2.585590277777778,,,,7.0,2018,4
JJcl68cmFgAu,Qc9yoAKwqODN,2017-05-14 23:34:24,2017-05-16 03:30:46,1.1641435185185185,,,,7.0,2017,5
yXGxplqYLrf0,xalEBSi4DJAb,2018-04-04 12:57:55,2018-04-04 13:10:20,0.008622685185185185,,,,7.0,2018,4
B6wO8H9nKrKy,aRfqpFhw3FUR,2018-01-31 12:26:17,2018-01-31 14:10:14,0.0721875,,,,7.0,2018,1
nx4MSf7zDpda,jPlkSkNHzgVC,2018-08-13 06:49:00,2018-08-13 07:04:20,0.010648148148148148,,,,7.0,2018,8
B2Ifl1qepVzK,dXOHKzpXil8M,2017-11-17 19:46:56,2017-11-18 19:45:55,0.9992939814814815,,,,7.0,2017,11
1XIEXSYxD7iK,OEqVuXa6mhq3,2017-08-25 11:29:01,2017-08-25 11:45:02,0.011122685185185185,,,,7.0,2017,8
bP1Cj8EsR5Cy,NzeYG0z0ylsM,2017-03-04 16:27:08,2017-03-04 16:43:13,0.011168981481481481,,,,7.0,2017,3
ZwvfR7ubzd7x,8uT9Rgyev0sr,2018-05-31 15:32:11,2018-05-31 15:51:49,0.01363425925925926,,,,7.0,2018,5
OID659t8qTaE,VzZPvbKHqxMr,2017-11-21 10:42:50,2017-11-22 02:48:29,0.6705902777777778,,,,7.0,2017,11
qAMsJAoDvIv7,3NPuAE7OkqmA,2017-09-08 19:49:51,2017-09-09 05:15:26,0.3927662037037037,,,,7.0,2017,9
2u44303TdnM3,TlzlGW5Jxc0Q,2018-01-12 22:25:36,2018-01-16 03:50:11,3.2254050925925926,,,,7.0,2018,1
65aqPF2O5wQF,Jr7RRgJoLAJR,2017-11-03 16:22:00,2017-11-07 07:30:39,3.6310069444444446,,,,7.0,2017,11
5C2WGw3G19Qc,CiboCKGEfmH5,2017-05-18 12:01:53,2017-05-18 13:06:09,0.04462962962962963,,,,7.0,2017,5
asgnMw0aaKAQ,o5P0uPz6Xjqg,2017-12-15 18:51:54,2017-12-15 19:21:37,0.020636574074074075,,,,7.0,2017,12
8pKYMmL2UeKD,vPNuGSuj9Ao0,2018-04-20 17:54:03,2018-04-24 18:58:58,4.045081018518519,,,,7.0,2018,4
8vT6LkqhepNs,DNrg5J0RXGYL,2018-06-25 01:10:48,2018-06-25 01:35:14,0.016967592592592593,,,,7.0,2018,6
mKljl2m1FC0P,jvw6BSvPdEQ9,2017-07-10 12:23:45,2017-07-10 12:43:45,0.013888888888888888,,,,7.0,2017,7
1x002wquJDVT,AmjocbC3Wcpv,2018-01-16 16:16:17,2018-01-16 17:33:12,0.05341435185185185,,,,7.0,2018,1
n7coJ4Pa8amI,21bROoe2NT3t,2017-05-06 20:11:11,2017-05-06 20:22:13,0.007662037037037037,,,,7.0,2017,5
yr6nx8EKIlhz,t3GZAN0XTE4m,2017-09-14 09:26:20,2017-09-14 09:50:12,0.016574074074074074,,,,7.0,2017,9
5qNdz09iIafa,EzeOwGLGGGIA,2018-05-16 15:21:50,2018-05-16 15:35:51,0.009733796296296296,,,,7.0,2018,5
jhYlOYyP1FAV,UdHtNrKXxuqD,2017-06-23 21:50:23,2017-06-27 04:03:14,3.2589236111111113,,,,7.0,2017,6
fnThukc8MhU3,sjpgMYrby2JN,2017-07-18 12:38:09,2017-07-19 03:45:33,0.6301388888888889,,,,7.0,2017,7
vp67tb9TCYaB,I9lQcB92QO80,2018-05-17 21:36:16,2018-05-19 03:12:48,1.2337037037037037,,,,7.0,2018,5
z1haiQ6FqXK8,j7IB1ckwYWQQ,2018-03-26 19:05:56,2018-03-26 19:15:19,0.006516203703703704,,,,7.0,2018,3
buu2y3IAslIl,BuxGRN9qBN93,2018-06-17 18:14:28,2018-06-17 18:34:00,0.013564814814814814,,,,7.0,2018,6
XVCcY6gGoor5,JyfCk8lOmBFa,2018-01-05 14:42:11,2018-01-05 15:47:18,0.04521990740740741,,,,7.0,2018,1
9NX9PcLzpxyT,BJ9dKkRCqmJT,2018-08-28 19:32:05,2018-08-29 03:15:36,0.32188657407407406,,,,7.0,2018,8
nXDJYmz2C3xl,0vdiWUG9hSCq,2017-06-14 09:15:07,2017-06-15 07:05:09,0.9097453703703704,,,,7.0,2017,6
cycz85eGmOVu,gbKkbO8E7WuD,2018-06-22 19:23:38,2018-06-22 19:38:35,0.010381944444444444,,,,7.0,2018,6
8cMtefROkLdK,3guWEYgSt8Bv,2018-01-13 09:52:49,2018-01-13 10:04:24,0.008043981481481482,,,,7.0,2018,1
hr9UyLCMaEVd,5h5d2bbUrN7d,2018-02-01 18:32:02,2018-02-01 19:37:42,0.04560185185185185,,,,7.0,2018,2
8audjGB5nHa4,wVQfEc7mMzHl,2017-06-13 19:58:18,2017-06-13 20:10:22,0.00837962962962963,,,,7.0,2017,6
1CEkLSobdpGG,w69UIpJFSDX1,2017-10-25 21:53:40,2017-10-25 22:07:17,0.009456018518518518,,,,7.0,2017,10
RftEc4k3zLQs,dKJUg9uFJDZp,2017-03-29 15:28:28,2017-03-29 15:50:19,0.015173611111111112,,,,7.0,2017,3
67vKNabXElwB,fcBSrPFOGq00,2018-02-28 11:29:07,2018-02-28 11:50:31,0.014861111111111111,,,,7.0,2018,2
5DDMqMj9REIt,6wjbbvXxZZkT,2018-08-08 14:24:24,2018-08-09 08:50:25,0.7680671296296296,,,,7.0,2018,8
SbYATMyNa3M4,qHwONbkGBHJD,2017-03-04 19:44:37,2017-03-04 23:25:11,0.1531712962962963,,,,7.0,2017,3
t72biaozvR5b,daxN7sb08LKI,2018-04-13 22:12:39,2018-04-16 09:12:01,2.4578935185185187,,,,7.0,2018,4
cUolQDASBv04,PtiO57blrxG9,2018-02-19 13:16:33,2018-02-19 14:20:52,0.04466435185185185,,,,7.0,2018,2
KCfiNbwtsR08,HA8KOPwOHtyz,2018-07-12 05:34:34,2018-07-12 05:45:56,0.007893518518518518,,,,7.0,2018,7
y9FfCIrpEInD,b0tO6WSnlP6Q,2018-03-11 15:03:02,2018-03-11 15:10:31,0.0051967592592592595,,,,7.0,2018,3
dLn2IqrnGss3,sVOByFQysES3,2018-05-17 18:36:13,2018-05-18 00:37:36,0.25096064814814817,,,,7.0,2018,5
YyNd3QykmsrR,ypcnNV0dRTrV,2017-08-14 12:22:14,2017-08-14 13:05:16,0.02988425925925926,,,,7.0,2017,8
5VTaeEC9WKNC,T5lxfYDAG7Va,2018-05-09 15:08:44,2018-05-09 15:36:45,0.01945601851851852,,,,7.0,2018,5
gyr5MP69GUqa,u7OCZmne7Cjd,2018-03-08 19:03:20,2018-03-08 19:10:36,0.005046296296296296,,,,7.0,2018,3
FgjpxWwMhEsb,lbhJYNJDNeC6,2018-04-17 16:11:55,2018-04-18 16:18:48,1.0047800925925925,,,,7.0,2018,4
84KebQZLwYvR,kMmhjeE6eZFi,2018-06-05 13:12:33,2018-06-05 21:53:10,0.3615393518518519,,,,7.0,2018,6
OAlM2ku6hfpV,btpy5YWbUVKA,2017-06-03 11:20:10,2017-06-03 11:30:11,0.0069560185185185185,,,,7.0,2017,6
PwayJ0FEBlQG,WzZZmM2SDcy0,2017-09-24 10:06:38,2017-09-25 10:15:18,1.0060185185185184,,,,7.0,2017,9
WGkHRHiDV4Xg,dRf0YHcl3HsU,2018-06-20 21:44:28,2018-06-22 02:58:53,1.2183449074074073,,,,7.0,2018,6
czSpqBKYWpfr,E4v544PUpVxV,2018-04-02 17:59:25,2018-04-02 18:10:19,0.007569444444444445,,,,7.0,2018,4
AKibFjjmOzJv,C3pfcbvWGTpS,2018-04-03 23:14:59,2018-04-03 23:30:13,0.010578703703703703,,,,7.0,2018,4
